"","text","genre"
"518","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Une femme, Hélène Lange, a été étranglée à Vichy. Bien qu'elle y ait vécu neuf ans, personne ne sait rien d'elle. Ni d'où proviennent les coquettes sommes d'argent qu'elle recevait à intervalles réguliers.Séjournant là pour une cure thermale en compagnie de son épouse, Maigret s'intéresse entre deux promenades à l'enquête de son confrère et ami Lecœur. Ce dernier n'aura pas grand mal à arrêter l'assassin. Les petits secrets des sœurs Lange, en revanche, lui donneront davantage de fil à retordre...Comme toujours, Simenon excelle à créer une ambiance, à la rendre palpable. Les kiosques et les jardins de Vichy, les pavillons rococos, le calme teinté d'ennui de la saison thermale forment un parfait contrepoint aux existences, sordides ou pathétiques, qui nous sont finalement révélées.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"519","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           « Pedigree n’a été écrit ni de la même façon, ni dans les mêmes circonstances, ni dans les mêmes intentions que mes autres romans, et c’est sans doute pourquoi il constitue une sorte d’îlot dans ma production », notait Georges Simenon dans la préface de son livre. Ce roman autobiographique dessine, sous les traits de Roger Mamelin, le visage d’enfant de l’écrivain, né au début du xxe siècle, dans le modeste quartier d’Outremeuse à Liège. « Plus près de la vérité poétique que de la vérité tout court », Pedigree est assurément une des oeuvres les plus fortes de Simenon, où il livre les clefs essentielles de son univers romanesque.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"520","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           "" Averti par lettre anonyme qu'un meurtre se prépare au domicile de l'avocat Emile Parendon, Maigret obtient de ce dernier l'autorisation de séjourner chez lui. Avec son inépuisable et patiente curiosité envers les êtres, le taciturne commissaire comprend vite tout ce qui sépare l'avocat, physiquement disgracié mais prodigieusement brillant, passionné par le thème de la responsabilité du criminel, et sa femme, grande-bourgeoise éprise de mondanités, qui ne l'empêche plus de chercher un réconfort affectif et moral auprès d'Antoinette, sa secrétaire.Mais qui va tuer qui ? La présence de Maigret suffira-t-elle à conjurer le drame ?Fascination pour les passions secrètes qui mûrissent derrière la façade des convenances et du quotidien ; imminence d'une mort annoncée, de plus en plus obsédante et palpable... Georges Simenon fait jouer ici, pour notre plus grand plaisir, deux des ressorts les plus efficaces de son imaginaire et de son art de romancier. ""     
    
  
  
  
  
  
  
  

  
  ","Policier"
"521","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           La police n'en finirait pas, si elle devait tout prendre au sérieux. Par exemple, les craintes de cette vieille dame, à l'évidence un peu dérangée, qui prétend être suivie et ajoute que des objets bougent chez elle... Pourtant, Léontine de Caramé est bel et bien retrouvée assassinée dans son appartement.Maigret doit-il soupçonner Angèle, qui ne fréquentait guère sa vieille tante que dans l'espoir de toucher l'héritage ? Y a-t-il un lien entre cette affaire et le subit départ pour Toulon du Grand Marcel, barman bien connu de la police et amant d'Angèle ?Il n'y avait pas d'argent chez Léontine lorsqu'elle a été tuée. Mais les tiroirs des vieilles dames renferment parfois des secrets autrement surprenants...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"522","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Un tranquille petit-bourgeois, M. Bouvet, est mort sur les quais de la Seine, tandis qu'il feuilletait un livre à l'étalage d'un bouquiniste. Rien de suspect dans cette fin, mais, comme on ne lui connaît pas de famille, on publie tout de même sa photo dans la presse. Cette publication va provoquer une cascade de révélations successives, qui plongeront l'inspecteur Beaupère, chargé du dossier, dans une perplexité croissante. Comment s'appelait réellement M. Bouvet ? Et qui était-il ? Un aventurier américain, un truand parisien lié des décennies plus tôt aux milieux anarchistes ? Ou quelqu'un d'autre encore ? Nul mieux que le romancier du Petit Homme d'Arkhangelsk, créateur de Maigret, n'a excellé à nous faire deviner les mystères dérisoires ou terribles que dissimulent les vies en apparence les plus ordinaires. Lorsque, enfin, au grand soulagement de sa concierge, on pourra procéder à l'enterrement de M. Bouvet, on aura accompli un vaste voyage à travers les événements du siècle, et découvert un de ces personnages hors du commun que nous côtoyons peut-être chaque jour sans le savoir.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"523","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           On ne peut compter sur personne. Pas même pour découvrir un assassinat avant que la pluie n'ait effacé les empreintes digitales indiquant le bon coupable...Ce constat désabusé - peut-être même franchement pessimiste - pourrait bien être la clef de ces neuf histoires inédites, laissées par la romancière de M. Ripley et du Journal d'Edith.Sur qui peut compter Penn, face au jeu diabolique que jouent Ginnie, sa maîtresse, et son mari ?Sur qui peut compter Natalie, perdue en mer, recueillie par un équipage de' neuf hommes que sa beauté bouleverse ? Et cet Innocent narrateur devenu le suspect aux yeux de tout un village ?On ne peut compter sur personne. Mais pour instaurer un suspense en quelques lignes, pour explorer avec un humour froid les bizarreries et les perversités de l'âme humaine, on peut toujours compter sur Patricia Highsmith...Dans ce livre posthume, noir, moqueur et parfois désespéré, on retrouve le leitmotiv de l'écrivain : mes contemporains adorés, je vous aime mieux morts. De l'au-delà, dear Patricia persifle et signe.Michel Grisolia, L'Express.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"524","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           La disparition de Mélanie, fille du médecin noir de Kingsmarkham, puis la découverte d’une jeune fille africaine, battue à mort, entraînent l’inspecteur Wexford dans l’une des enquêtes les plus troublantes de sa carrière.C’est que la petite ville a bien changé depuis le temps de ses débuts. Le chômage, l’exclusion, l’immigration sèment l’inquiétude, avivent les préjugés de toute sorte. Wexford sait qu’il s’avance en terrain piégé. En même temps que nous dénouons un à un les fils d’une affaire des plus complexes, nous entrons sur ses pas dans les mystères et les tabous de Kingsmarkham.Une jeune fille est morte loin de son pays, sans existence légale, sans amis, sans parents, livrée à tous les abus.Elle s’appelait Simisola…     
    
  
  
  
  
  
  
  

  
  ","Policier"
"525","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           C'est sans réel plaisir que Maigret voit ressurgir Léon Florentin, son ancien condisciple au lycée Banville, à Moulins, qu'il n'a jamais particulièrement estimé. Quant à l'affaire que lui apporte celui-ci, elle n'est guère ragoûtante non plus : l'assassinat d'une certaine Joséphine Papet, dite Josée, maîtresse de Florentin et de plusieurs autres messieurs d'âge mûr qui lui procurent de quoi vivre, au nombre desquels un haut fonctionnaire, un industriel de Rouen, un Bordelais négociant en vins... Florentin est-il antiquaire, comme il le prétend ? Que font dans son logis du boulevard Rochechouard les économies de Josée ? Faut-il croire qu'il a réellement voulu se suicider en se jetant dans la Seine ? Il y a vraiment des gens qui vous font douter de tout... Entre Montmartre et Notre-Dame-de-Lorette, Maigret débrouille un à un les fils d'une énigme où la respectabilité dissimule la médiocrité, voire le sordide.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"526","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Lorsqu'on demande à Jonas Milk, le petit bouquiniste et philatéliste du Vieux-Marché, où est passée sa jeune et jolie femme Gina, il répond évasivement qu'elle est allée à Bourges. Mais à mesure que les jours passent, cette réponse apparaît de plus en plus insuffisante ; et bientôt les ragots, les soupçons, l'hostilité de toute la ville se concentrent autour du petit homme d'Arkhangelsk, Russe naturalisé français, mais finalement resté aux yeux de tous l'étranger ...Jonas est innocent, pourtant. Mais il faut croire qu'il appartient à un monde où les innocents sont faits pour devenir des victimes... Le créateur de Maigret, disparu en 1989, nous conte ici à petites touches, en observateur attentif des mœurs provinciales et de la nature humaine, un drame de la solitude. Sans lyrisme ni pathétique, il nous fait partager sa compassion. On se dit en refermant le livre que l'on a dû aussi, sans le savoir, côtoyer des Jonas Milk.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"527","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           – Tu l’as tuée pour la voler, n’est-ce pas ?– Je ne voulais pas la tuer.La preuve, c’est que je n’avais qu’un revolver d’enfant.– Tu savais qu’elle avait beaucoup d’argent ?– Je ne savais pas combien. Elle avait travaillé toute sa vie et, à quatre vingt-deux ou quatre-vingt-trois ans, elle devait avoir des économies.– Combien de fois es-tu allé lui demander de l’argent ?– Je ne sais pas. Plusieurs fois. Quand je venais la voir, elle savait pourquoi j’étais là. C’était ma grand-mère et elle me donnait automatiquement cinq francs.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"528","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           C'est commode, un indicateur qui vous téléphone, et vous désigne nommément l'assassin que vous cherchez... C'est commode, mais cela n'efface pas toutes les questions. D'abord, pourquoi la Puce - c'est le surnom de ce petit homme, ancien chasseur de cabaret, guère pris au sérieux dans le monde des truands - est-il pressé de coffrer Manuel Mori ? Le fait que ce dernier soit depuis trois ans l'amant de Line Marcia, l'épouse de la victime, est-il une des causes de l'assassinat ? Les uns et les autres ont-ils quelque chose à voir avec le « gang des châteaux », spécialisé dans le pillage de propriétés isolées ?Aidé de l'inspecteur Louis, le commissaire Maigret promène sa pipe et son chapeau entre les Halles et Montmartre, plus que jamais convaincu que, pour élucider une affaire, il faut d'abord comprendre les êtres qu'elle met aux prises.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"529","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Voilà longtemps que Nathalie Sabin-Levesque sait à quoi s'en tenir sur les fugues de son mari. Tandis qu'elle sombre peu à peu dans l'alcool, rejetée par l'entourage de ce confortable notaire du faubourg Saint-Germain, Gérard, qui ne l'aime plus, se distrait dans les boîtes de nuit des Champs-Elysées, où les professionnelles le connaissent sous le nom de monsieur Charles.Mais cela fait un mois maintenant que Gérard n'a pas reparu...C'est à l'histoire d'un couple depuis longtemps désuni que Maigret va s'intéresser ici, telle que lui permettent de la reconstituer les témoignages des amis et des domestiques. Et à une femme dont l'ascension sociale aura été payée du prix de la solitude et de la déchéance.     
    
  
  
  
  
  
  
  

  
  ","Policier"
